id,bin,area_km2,harbors,overlaps,kcal_all,kcal_cerleg,kcal_bantub,kcal_density,pop_1500,cities_1500,pop_1700,cities_1700,pop_1800,cities_1800,origin_lon,origin_lat,rf_pred_1800,rf_resid_1800
QE-111,0_0_0,19671,0,7,603083616192,603083616192,0,30.7,0,0,0,0,0,0,29.80282,15.94372,0,-0.04
QD-111,0_0_0,20341,0,7,601858353168,601858353168,0,29.6,0,0,0,0,0,0,29.33518,16.21371,0,-0.04
QE-112,0_0_0,19794,0,7,844985471486,844985471486,0,42.7,0,0,0,0,0,0,29.80282,15.40373,0,-0.04
QD-112,0_0_0,21997,0,7,903113120174,903113120174,0,41.1,0,0,0,0,0,0,29.33518,15.67373,0,-0.04
QH-112,0_0_0,20676,0,7,638780056408,638780056408,0,30.9,0,0,0,0,0,0,31.20574,15.67373,0,-0.04
QC-112,0_0_0,20490,0,7,1130088350208,1130088350208,0,55.2,0,0,0,0,0,0,28.86754,15.40373,0,-0.04
QC-110,0_0_0,20310,0,7,595209773442,595209773442,0,29.3,0,0,0,0,0,0,28.86754,16.4837,0,-0.04
QC-109,0_0_0,20770,0,7,254774336674,254774336674,0,12.3,0,0,0,0,0,0,28.86754,17.02369,0,-0.04
QC-111,0_0_0,20167,0,7,877920556162,877920556162,0,43.5,0,0,0,0,0,0,28.86754,15.94372,0,-0.04
QH-110,0_0_0,21467,0,7,189026450124,189026450124,0,8.8,0,0,0,0,0,0,31.20574,16.7537,0,-0.04
QE-109,0_0_0,22678,0,7,174632938432,174632938432,0,7.7,0,0,0,0,0,0,29.80282,17.02369,0,-0.04
QG-111,0_0_0,22949,0,7,580416271564,580416271564,0,25.3,0,0,0,0,0,0,30.7381,15.94372,0,-0.04
QG-109,0_0_0,23446,0,7,96319793868,96319793868,0,4.1,0,0,0,0,0,0,30.7381,17.02369,0,-0.03
QF-112,0_0_0,20629,0,7,739245501662,739245501662,0,35.8,0,0,0,0,0,0,30.27046,15.67373,0,-0.04
QE-110,0_0_0,19562,0,7,388401966512,388401966512,0,19.9,0,0,0,0,0,0,29.80282,16.4837,0,-0.04
QD-110,0_0_0,22980,0,7,322538423362,322538423362,0,14.0,0,0,0,0,0,0,29.33518,16.7537,0,-0.05
QF-111,0_0_0,21055,0,7,554431566554,554431566554,0,26.3,0,0,0,0,0,0,30.27046,16.21371,0,-0.04
QH-111,0_0_0,21829,0,7,493505813204,493505813204,0,22.6,0,0,0,0,0,0,31.20574,16.21371,0,-0.04
QG-110,0_0_0,21937,0,7,336022927820,336022927820,0,15.3,0,0,0,0,0,0,30.7381,16.4837,0,-0.04
QF-110,0_0_0,19482,0,7,222540433612,222540433612,0,11.4,0,0,0,0,0,0,30.27046,16.7537,0,-0.05
QF-113,0_0_0,20651,0,7,877474788104,877474788104,0,42.5,0,0,0,0,0,0,30.27046,15.13374,0,-0.04
QD-115,0_0_0,20458,0,7,2107697878528,2107697878528,62878012160,103.0,0,0,0,0,0,0,29.33518,14.05377,0,-0.1
QH-114,0_0_0,20221,0,7,1163212586752,1163212586752,0,57.5,0,0,0,0,0,0,31.20574,14.59376,0,-0.04
QD-116,0_0_0,21425,0,7,2798703368704,2798703368704,1150457321984,130.6,0,0,0,0,0,0,29.33518,13.51379,0,-0.11
QF-115,0_0_0,21284,0,7,1905817018624,1905817018624,2619881216,89.5,0,0,0,0,0,0,30.27046,14.05377,0,-0.1
QG-115,0_0_0,20590,0,7,1978830935040,1978830935040,96488463104,96.1,0,0,0,0,0,0,30.7381,13.78378,0,-0.09
QG-114,0_0_0,20662,0,7,1399510408704,1399510408704,0,67.7,0,0,0,0,0,0,30.7381,14.32376,0,-0.04
QC-113,0_0_0,21032,0,7,1377615329664,1377615329664,0,65.5,0,0,0,0,0,0,28.86754,14.86375,0,-0.04
QH-113,0_0_0,21586,0,7,863439096640,863439096640,0,40.0,0,0,0,0,0,0,31.20574,15.13374,0,-0.04
QH-115,0_0_0,20519,0,7,1715892403968,1715892403968,0,83.6,0,0,0,0,0,0,31.20574,14.05377,0,-0.08
QF-114,0_0_0,20646,0,7,1367616258176,1367616258176,0,66.2,0,0,0,0,0,0,30.27046,14.59376,0,-0.04
QE-115,0_0_0,20443,0,7,2295249071104,2295249071104,369787073792,112.3,0,0,0,0,0,0,29.80282,13.78378,0,-0.1
QD-114,0_0_0,20893,0,7,1698207430912,1698207430912,0,81.3,0,0,0,0,0,0,29.33518,14.59376,0,-0.11
QE-113,0_0_0,20720,0,7,1367804803792,1367804803792,0,66.0,0,0,0,0,0,0,29.80282,14.86375,0,-0.04
QG-113,0_0_0,20599,0,7,867110063032,867110063032,0,42.1,0,0,0,0,0,0,30.7381,14.86375,0,-0.04
QC-114,0_0_0,20515,0,7,1676305724160,1676305724160,0,81.7,0,0,0,0,0,0,28.86754,14.32376,0,-0.08
QG-112,0_0_0,23096,0,7,719767211728,719767211728,0,31.2,0,0,0,0,0,0,30.7381,15.40373,0,-0.04
QE-114,0_0_0,20173,0,7,1761107218176,1761107218176,0,87.3,0,0,0,0,0,0,29.80282,14.32376,0,-0.09
QD-113,0_0_0,23246,0,7,1325518811032,1325518811032,0,57.0,0,0,0,0,0,0,29.33518,15.13374,0,-0.04
QC-115,0_0_0,20940,0,7,2139790216704,2139790216704,457538641216,102.2,0,0,0,0,0,0,28.86754,13.78378,0,-0.1
QL-112,0_0_0,23958,0,11,4330131631454,4330131631454,775270249472,180.7,0,0,0,0,0,0,33.0763,15.67373,0,-0.14
QI-111,0_0_0,19415,0,7,459938820856,459938820856,0,23.7,0,0,0,0,0,0,31.67338,15.94372,0,-0.05
QL-114,0_0_0,20911,0,8,2073798826784,2073798826784,275149669760,99.2,0,0,0,0,0,0,33.0763,14.59376,0,-0.1
QL-111,0_0_0,21439,0,7,3021026031850,3021026031850,546822516448,140.9,0,0,0,0,0,0,33.0763,16.21371,0,-0.11
QL-110,0_0_0,20926,0,7,1868210927788,1868210927788,356511081696,89.3,0,0,0,0,0,0,33.0763,16.7537,0,-0.09
QI-110,0_0_0,19294,0,7,265002319432,265002319432,0,13.7,0,0,0,0,0,0,31.67338,16.4837,0,-0.05
QM-113,0_0_0,20891,0,7,1745009609184,1745009609184,235536314624,83.5,0,0,0,0,0,0,33.54394,14.86375,0,-0.08
QM-114,0_0_0,20661,0,7,2356266286976,2356266286976,524481927168,114.0,0,0,0,0,0,0,33.54394,14.32376,0,-0.1
QJ-110,0_0_0,21242,0,7,907590133060,907590133060,146432124928,42.7,0,0,0,0,0,0,32.14102,16.7537,0,-0.04
QK-110,0_0_0,21215,0,7,2384256998812,2384256998812,452114547680,112.4,0,0,0,0,0,0,32.60866,16.4837,0,-0.1
QL-109,0_0_0,21373,0,7,923372412204,923372412204,174466333440,43.2,0,0,0,0,0,0,33.0763,17.29368,0,-0.04
QI-109,0_0_0,19506,0,7,104953853448,104953853448,0,5.4,0,0,0,0,0,0,31.67338,17.02369,0,-0.04
QI-112,0_0_0,19949,0,6,953789086880,953789086880,52641852416,47.8,0,0,0,0,0,0,31.67338,15.40373,0,-0.04
QM-111,0_0_0,23116,0,7,1063987056350,1063987056350,151849505024,46.0,0,0,0,0,0,0,33.54394,15.94372,0,-0.04
QM-112,0_0_0,20716,0,7,1484586406160,1484586406160,189445542144,71.7,0,0,0,0,0,0,33.54394,15.40373,0,-0.05
QK-111,0_0_0,36928,0,16,5949947946202,5949947946202,1045935726528,161.1,0,0,0,0,0,0,32.60866,15.94372,4,-0.58
QJ-111,0_0_0,21709,0,10,2793626989448,2793626989448,489451558400,128.7,0,0,0,0,0,0,32.14102,16.21371,0,-0.11
QM-110,0_0_0,20427,0,7,1438740234984,1438740234984,263312873824,70.4,0,0,0,0,0,0,33.54394,16.4837,0,-0.05
QK-109,0_0_0,22476,0,7,1086329950276,1086329950276,204469156704,48.3,0,0,0,0,0,0,32.60866,17.02369,0,-0.04
QL-113,0_0_0,23379,0,10,3650062155872,3650062155872,606583934784,156.1,0,0,0,0,0,0,33.0763,15.13374,0,-0.12
QU-127,0_0_0,5094,0,2,1472594308096,1463420177408,697503125248,289.1,0,0,0,0,0,0,37.30248,7.20052,0,-0.0
RA-128,1_0_0,26048,0,9,11818228640768,11818228640768,4772831680128,453.7,0,0,0,0,0,0,40.00641,6.85017,8,-0.83
QT-128,0_0_0,4983,0,2,1473478339584,1464304208896,735809122048,295.7,0,0,0,0,0,0,36.85332,7.1017,0,-0.0
QS-128,1_0_0,1442,0,1,531502077952,498676803584,440561042432,368.5,0,0,0,0,0,0,36.40416,6.65255,0,-0.0
QZ-128,1_0_0,41402,0,16,16442473848832,16438324912128,5738068362112,397.1,0,0,0,0,0,0,39.60217,6.90407,30,-1.28
QX-128,1_0_0,19575,0,8,12803422737408,12803422737408,4129608306928,654.1,0,0,0,0,0,0,38.47927,7.07475,5,-0.66
QT-129,0_0_0,4498,0,2,1345400418304,1326178627584,656731025664,299.1,0,0,0,0,0,0,36.79942,6.49983,0,-0.0
RA-129,1_0_0,16220,0,5,6018992457728,6018992457728,2471624369792,371.1,0,0,0,0,0,0,40.0909,6.224,2,-0.4
QT-130,1_0_0,6680,0,2,2230039865344,2204139307008,1209228149696,333.8,0,0,0,0,0,0,36.79942,6.05067,0,-0.0
QX-129,1_0_0,17688,0,7,7829190986752,7829190986752,2464336484336,442.6,0,0,0,0,0,0,38.68798,6.49399,2,-0.4
QY-128,1_0_0,29389,0,11,14298839342080,14298839342080,4726065103616,486.5,0,0,0,0,0,0,39.15301,6.75136,209,-1.98
QW-129,1_0_0,15225,0,7,6729605232640,6729605232640,2317655569904,442.0,0,0,0,0,0,0,38.20079,6.3022,2,-0.4
QU-128,1_0_0,5422,0,2,2569892758528,2562665120768,1021961965568,474.0,0,0,0,0,0,0,37.35638,6.79628,0,-0.0
QU-129,1_0_0,11210,0,4,4923112673280,4910043173888,2081274021104,439.2,0,0,0,0,0,0,37.30248,6.20339,1,-0.26
QW-128,1_0_0,15695,0,8,9079162971136,9079162971136,2975548179696,578.5,0,0,0,0,0,0,38.15588,6.79628,5,-0.67
QS-129,1_0_0,3643,0,2,1311967229952,1303207614464,645030203904,360.2,0,0,0,0,0,0,36.60179,6.2483,0,-0.0
QZ-129,1_0_0,14956,0,3,6974174866432,6974174866432,2592946966784,466.3,0,0,0,0,0,0,39.60217,6.55373,2,-0.44
QV-130,1_0_0,11799,0,6,5162964317184,5162964317184,1908831802416,437.6,0,0,0,0,0,0,37.80554,5.95186,1,-0.29
QV-129,1_0_0,13976,0,6,6376124461056,6376124461056,2381435101744,456.2,0,0,0,0,0,0,37.77859,6.49983,2,-0.39
QV-128,1_0_0,14608,0,7,8879661367296,8879661367296,2913501218800,607.9,0,0,0,0,0,0,37.75164,7.1017,5,-0.67
QF-119,1_0_0,21090,0,7,7385744146432,7385744146432,3121565687296,350.2,0,0,0,0,0,0,30.27046,11.89383,2,-0.36
QE-117,0_0_0,21195,0,7,5421020593152,5421020593152,3619365168384,255.8,0,0,0,0,0,0,29.80282,12.70381,1,-0.26
QD-118,0_0_0,19903,0,7,6002766040064,6002766040064,3860502329088,301.6,0,0,0,0,0,0,29.33518,12.43382,2,-0.36
QE-118,1_0_0,21473,0,7,7091434608640,7091434608640,3603753279872,330.3,0,0,0,0,0,0,29.80282,12.16383,2,-0.36
QH-116,0_0_0,20700,0,7,2329794340352,2329794340352,297680790016,112.6,0,0,0,0,0,0,31.20574,13.51379,0,-0.1
QH-117,0_0_0,20273,0,7,3107274895360,3107274895360,1175195600128,153.3,0,0,0,0,0,0,31.20574,12.9738,0,-0.11
QF-116,0_0_0,20710,0,7,2709632727552,2709632727552,945865445888,130.8,0,0,0,0,0,0,30.27046,13.51379,0,-0.11
QH-119,1_0_0,26416,0,7,10051375885824,10051375885824,4113093186432,380.5,0,0,0,0,0,0,31.20574,11.89383,8,-0.8
QG-116,0_0_0,20918,0,7,3111554979840,3111554979840,1291242810368,148.8,0,0,0,0,0,0,30.7381,13.2438,0,-0.11
QF-118,0_0_0,19406,0,7,5385296081408,5385296081408,2966216471040,277.5,0,0,0,0,0,0,30.27046,12.43382,2,-0.35
QD-117,0_0_0,21638,0,7,4106699254784,4106699254784,2878993806848,189.8,0,0,0,0,0,0,29.33518,12.9738,0,-0.11
QE-116,0_0_0,21185,0,7,3454597054976,3454597054976,1961939824896,163.1,0,0,0,0,0,0,29.80282,13.2438,0,-0.11
QC-118,0_0_0,20270,0,7,6026715982848,6026715982848,4029970208000,297.3,0,0,0,0,0,0,28.86754,12.16383,2,-0.36
QF-117,0_0_0,20736,0,7,3975497144320,3975497144320,2370474015744,191.7,0,0,0,0,0,0,30.27046,12.9738,0,-0.11
QG-117,0_0_0,20040,0,7,4400488619008,4400488619008,2333085378304,219.6,0,0,0,0,0,0,30.7381,12.70381,0,-0.12
QD-119,1_0_0,22935,0,7,8696803577856,8696803577856,4517775502208,379.2,0,0,0,0,0,0,29.33518,11.89383,5,-0.64
QG-118,1_0_0,20334,0,7,6361255546880,6361255546880,2838435386496,312.8,0,0,0,0,0,0,30.7381,12.16383,2,-0.36
QH-118,0_0_0,21085,0,7,4896334265344,4896334265344,2229676485504,232.2,0,0,0,0,0,0,31.20574,12.43382,0,-0.12
QC-117,0_0_0,21082,0,7,4514285389824,4514285389824,3391987291136,214.1,0,0,0,0,0,0,28.86754,12.70381,0,-0.12
QC-116,0_0_0,21103,0,7,2956572982784,2956572982784,1723832854848,140.1,0,0,0,0,0,0,28.86754,13.2438,0,-0.11
QC-122,1_0_0,20641,0,7,7446438344704,7446438344704,2507750839296,360.8,0,0,0,0,0,0,28.86754,10.00389,2,-0.36
QD-122,0_0_0,20375,0,7,6167817725952,6167817725952,2234822090752,302.7,0,0,0,0,0,0,29.33518,10.27388,2,-0.36
QC-121,1_0_0,20772,0,7,8056304025600,8056304025600,2748483025920,387.9,0,0,0,0,0,0,28.86754,10.54387,2,-0.37
QF-121,1_0_0,21919,0,7,10546196732416,10546196732416,4391032607488,481.1,0,0,0,0,0,0,30.27046,10.81387,4,-0.59
QF-122,1_0_0,20010,0,7,8754487090176,8754487090176,3431386876416,437.5,0,0,0,0,0,0,30.27046,10.27388,2,-0.37
QE-121,1_0_0,20253,0,7,7211938137088,7211938137088,2789847269888,356.1,0,0,0,0,0,0,29.80282,10.54387,2,-0.36
QH-120,1_0_0,20953,0,7,10529065082880,10529065082880,4319640754432,502.5,0,0,0,0,0,0,31.20574,11.35385,4,-0.62
QG-120,1_0_0,21925,0,7,11917758700032,11917758700032,4976776250624,543.6,0,0,0,0,0,0,30.7381,11.08386,5,-0.67
QH-121,1_0_0,20327,0,7,11117060110336,11117060110336,4740776958976,546.9,0,0,0,0,0,0,31.20574,10.81387,5,-0.67
QF-120,1_0_0,21338,0,7,9704241930752,9704241930752,3939246797568,454.8,0,0,0,0,0,0,30.27046,11.35385,2,-0.39
QE-120,1_0_0,21318,0,7,8238912907264,8238912907264,3314592185344,386.5,0,0,0,0,0,0,29.80282,11.08386,2,-0.37
QE-122,0_0_0,20687,0,7,5998482149376,5998482149376,1904249247232,290.0,0,0,0,0,0,0,29.80282,10.00389,2,-0.36
QC-120,1_0_0,21348,0,7,8033780890624,8033780890624,3320333826048,376.3,0,0,0,0,0,0,28.86754,11.08386,2,-0.37
QE-119,1_0_0,22195,0,7,8210486318080,8210486318080,3367671373696,369.9,0,0,0,0,0,0,29.80282,11.62384,2,-0.37
QD-121,1_0_0,20449,0,7,6953228268544,6953228268544,2675893272576,340.0,0,0,0,0,0,0,29.33518,10.81387,2,-0.36
QD-120,1_0_0,21922,0,7,8295203641344,8295203641344,3436336979328,378.4,0,0,0,0,0,0,29.33518,11.35385,2,-0.37
QG-121,1_0_0,20300,0,7,10921198892544,10921198892544,4685632426752,538.0,0,0,0,0,0,0,30.7381,10.54387,5,-0.68
QD-123,0_0_0,20716,0,6,6225220708352,6225220708352,1921571067648,300.5,0,0,0,0,0,0,29.33518,9.7339,2,-0.36
QG-119,1_0_0,20958,0,7,9162636702720,9162636702720,3670394863360,437.2,0,0,0,0,0,0,30.7381,11.62384,2,-0.37
QH-122,1_0_0,20710,0,7,8494819391488,8494819391488,3666911314432,410.2,0,0,0,0,0,0,31.20574,10.27388,2,-0.37
QN-122,1_0_0,11846,0,6,3849370380288,3849370380288,1545299690496,324.9,0,0,0,0,0,0,34.10448,10.29971,1,-0.28
QJ-120,0_0_0,29909,0,13,8397959876096,8397959876096,2873751807232,280.8,0,0,0,0,0,0,32.14102,11.35385,14,-1.01
QN-123,0_0_0,11280,0,5,3227779694592,3227779694592,1284585187840,286.2,0,0,0,0,0,0,33.89786,9.79665,1,-0.27
QL-118,0_1_0,60905,0,21,11123472537728,11123472537728,3213647247232,182.6,0,0,0,0,0,0,33.0763,12.43382,19,-1.11
QM-118,0_0_0,20994,0,7,3918837148672,3918837148672,1179970483200,186.7,0,0,0,0,0,0,33.54394,12.16383,0,-0.11
QJ-118,0_0_0,24437,0,11,4160183690496,4160183690496,1460250284192,170.2,0,0,0,0,0,0,32.14102,12.43382,1,-0.18
QK-112,0_1_0,75201,0,26,11083520075760,11083520075760,2494610477472,147.4,0,0,0,0,0,0,32.49649,15.35722,12,-0.96
QJ-113,0_1_0,79823,0,27,11796863721584,11796863721584,2734179710112,147.8,0,0,0,0,0,0,32.37073,15.03383,12,-0.96
QL-121,0_0_0,34255,0,16,9036880251904,9036880251904,3165273410304,263.8,0,0,0,0,0,0,33.0763,10.81387,33,-1.3
QM-120,0_0_0,20932,0,7,5742678770688,5742678770688,2119050604288,274.3,0,0,0,0,0,0,33.54394,11.08386,1,-0.32
QJ-114,0_1_0,86671,0,29,13271317056752,13271317056752,3295620342176,153.1,0,0,0,0,0,0,32.16412,14.57569,13,-0.98
QL-122,1_0_0,19817,0,7,6437261762560,6437261762560,2755835634688,324.8,0,0,0,0,0,0,33.0763,10.27388,2,-0.36
QJ-119,0_0_0,25287,0,12,6208365567488,6208365567488,2196334007808,245.5,0,0,0,0,0,0,32.14102,11.89383,2,-0.35
QM-117,0_0_0,21589,0,7,3975150856704,3975150856704,1160565082880,184.1,0,0,0,0,0,0,33.54394,12.70381,0,-0.11
QK-113,0_1_0,80689,0,27,12017834477296,12017834477296,2823471158432,148.9,0,0,0,0,0,0,32.43361,14.95298,12,-0.96
QM-122,0_0_0,16477,0,7,4981081560064,4981081560064,2053758384640,302.3,0,0,0,0,0,0,33.5565,9.94936,2,-0.39
QL-120,0_0_0,43978,0,18,9747424929152,9747424929152,3060088330496,221.6,0,0,0,0,0,0,33.0763,11.35385,6,-0.72
QM-121,1_0_0,19603,0,7,6361131768832,6361131768832,2590801350656,324.5,0,0,0,0,0,0,33.54394,10.54387,2,-0.36
QM-119,0_0_0,21181,0,7,4684554413056,4684554413056,1443878516480,221.2,0,0,0,0,0,0,33.54394,11.62384,0,-0.12
QL-119,0_0_0,56595,0,25,11313555348736,11313555348736,3408931152256,199.9,0,0,0,0,0,0,33.0763,11.89383,20,-1.13
QQ-123,1_0_0,8065,0,3,2887567110656,2702281909248,1736733389696,358.0,0,0,0,0,0,0,35.39805,9.44631,0,-0.11
QP-123,1_0_0,492,0,1,221767391232,200219482112,206575110144,450.3,0,0,0,0,0,0,34.90398,9.75173,0,-0.0
QR-129,1_0_0,1528,0,1,533283262464,514717593600,414039696384,348.9,0,0,0,0,0,0,35.88214,6.49399,0,-0.0
QQ-128,1_0_0,3289,0,2,1038393133056,1029797971968,668613174272,315.7,0,0,0,0,0,0,35.60466,6.90407,0,-0.0
QR-125,0_0_0,10637,0,4,2963938275328,2856886801920,1646357114368,278.7,0,0,0,0,0,0,35.90111,8.7546,1,-0.24
QP-129,1_0_0,1839,0,2,808266291200,808266291200,418762867456,439.5,0,0,0,0,0,0,35.04771,6.65255,0,-0.0
QQ-127,0_0_0,7619,0,4,1761286957056,1760927244288,835366762112,231.2,0,0,0,0,0,0,35.39805,7.29933,0,-0.11
QQ-125,0_0_0,593,0,1,168182489088,165816817664,133930285056,283.4,0,0,0,0,0,0,35.39805,8.25155,0,-0.0
QP-126,0_0_0,4558,0,2,1159806426112,1159154123776,670793655680,254.5,0,0,0,0,0,0,35.00279,8.09883,0,-0.04
QR-128,0_0_0,2865,0,2,864936767488,854681589760,562289572864,301.9,0,0,0,0,0,0,35.80229,7.0478,0,-0.0
QR-124,1_0_0,6099,0,2,2207771756032,2074528142336,1287045867264,362.0,0,0,0,0,0,0,35.90111,9.20376,0,-0.0
QO-124,1_0_0,6033,0,3,1844136925184,1681196908544,1300099241728,305.7,0,0,0,0,0,0,34.49974,8.95223,0,-0.0
QP-128,1_0_0,2702,0,2,1243643856896,1243643856896,675682742016,460.3,0,0,0,0,0,0,35.00279,6.85017,0,-0.0
QQ-124,1_0_0,6241,0,1,2259535761408,1998219657216,1619611768320,362.0,0,0,0,0,0,0,35.39805,8.89833,0,-0.0
QP-125,1_0_0,8002,0,3,2740022055936,2531980770304,1949358909696,342.4,0,0,0,0,0,0,34.80516,8.6468,0,-0.11
QP-127,0_0_0,4531,0,1,968230248448,967870535680,519131235968,213.7,0,0,0,0,0,0,35.04771,7.60476,0,-0.1
QQ-126,0_0_0,11550,0,5,2310603842560,2310244129792,1089571236480,200.1,0,0,0,0,0,0,35.39805,7.8473,0,-0.13
QR-126,0_0_0,10132,0,3,1914065012736,1913686368256,685993686016,188.9,0,0,0,0,0,0,35.80229,8.19765,0,-0.12
QP-124,0_0_0,571,0,1,167513543168,167513543168,102798758656,293.6,0,0,0,0,0,0,34.90398,9.20376,0,-0.0
QR-127,0_0_0,12956,0,4,2606125613568,2606125613568,1008708692352,201.2,0,0,0,0,0,0,35.85619,7.55086,1,-0.16
QL-129,0_0_0,20284,0,7,5428553479168,5428553479168,1753444463616,267.6,0,0,0,0,0,0,33.0763,6.49399,1,-0.32
QO-125,0_0_0,4439,0,3,1333806418944,1248117898240,885894488576,300.5,0,0,0,0,0,0,34.49974,8.54799,0,-0.0
QM-124,0_0_0,20231,0,10,4706478974976,4706478974976,1744687428096,232.6,0,0,0,0,0,0,33.50261,8.89833,0,-0.12
QK-127,0_0_0,20978,0,8,4995941585920,4995941585920,1698244864512,238.2,0,0,0,0,0,0,32.60866,7.30397,0,-0.15
QO-123,0_0_0,2037,0,1,576039394560,535911576832,463585780096,282.7,0,0,0,0,0,0,34.49974,9.40139,0,-0.0
QK-128,0_0_0,20895,0,7,5298436616192,5298436616192,1678128470016,253.6,0,0,0,0,0,0,32.60866,6.76398,1,-0.26
QM-128,0_0_0,15066,0,5,4022699841536,4022699841536,1358620672512,267.0,0,0,0,0,0,0,33.50261,6.85017,2,-0.35
QN-127,0_0_0,6226,0,3,1584563235840,1584563235840,567279515136,254.5,0,0,0,0,0,0,33.79905,7.45205,0,-0.04
QL-128,0_0_0,19253,0,7,4919311277056,4919311277056,1617118385152,255.5,0,0,0,0,0,0,33.0763,7.03397,1,-0.29
QO-126,1_0_0,271,0,1,88516943872,88516943872,3497305856,326.2,0,0,0,0,0,0,34.47922,7.84395,0,-0.0
QM-126,0_0_0,12928,0,8,3275680744448,3275680744448,1084398855168,253.4,0,0,0,0,0,0,33.44871,7.74849,1,-0.25
QO-127,0_0_0,269,0,1,42411716608,42411716608,1652270464,157.8,0,0,0,0,0,0,34.47922,7.30397,0,-0.1
QN-126,0_0_0,276,0,1,52537038848,52537038848,23297013248,190.3,0,0,0,0,0,0,34.01158,8.11394,0,-0.1
QN-128,0_0_0,270,0,1,59000684544,59000684544,23847770112,218.6,0,0,0,0,0,0,34.01158,7.03397,0,-0.1
QM-127,0_0_0,10965,0,6,2781162007552,2781162007552,926221499904,253.6,0,0,0,0,0,0,33.5565,7.29933,1,-0.21
QN-125,0_0_0,291,0,1,56644476928,56644476928,25596423680,194.9,0,0,0,0,0,0,34.01158,8.65393,0,-0.1
QN-124,0_0_0,8864,0,3,1832305321984,1832305321984,771637833216,206.7,0,0,0,0,0,0,33.85295,9.20376,0,-0.11
QM-123,0_0_0,14906,0,7,3686045935616,3686045935616,1491642211840,247.3,0,0,0,0,0,0,33.5565,9.5002,1,-0.28
QL-123,0_0_0,18729,0,6,5563864108032,5563864108032,2323546609664,297.1,0,0,0,0,0,0,33.30498,9.75173,2,-0.39
QO-128,0_0_0,388,0,1,93133838336,93133838336,35757885952,239.9,0,0,0,0,0,0,34.40092,6.75136,0,-0.08
RH-110,0_0_1,34568,1,37,728544034016,728544034016,120009909504,21.1,0,0,0,0,0,0,43.36438,16.7537,2,-0.4
RG-113,0_1_1,101957,9,80,5730090750584,5399187368056,2386443032776,56.2,0,0,0,0,0,0,42.89898,14.87213,5,-0.66
RG-106,0_0_0,24583,0,9,1501188604096,1501188604096,195999290216,61.1,0,0,0,0,0,0,42.89674,18.64364,0,-0.06
RH-109,0_0_0,43626,0,33,737627306256,736811239568,48314711136,16.9,0,0,0,0,0,0,43.36438,17.29368,2,-0.4
RB-114,0_1_1,97654,10,82,5702510623756,5432625929228,2370140635504,58.4,0,0,0,0,0,0,40.72506,14.75535,8,-0.82
RI-111,0_0_0,24759,0,11,132362610884,132196953556,165657328,5.3,0,0,0,0,0,0,43.83202,15.94372,0,-0.07
RD-115,0_1_1,104845,9,83,6125482164024,5769193711928,2622428557032,58.4,0,0,0,0,0,0,41.55151,14.11755,5,-0.66
RF-112,0_1_1,100370,11,84,5363074280188,5085304727292,2183805835344,53.4,0,0,0,0,0,0,42.41389,15.70756,21,-1.15
RF-113,0_1_1,101924,10,83,5623177323772,5314826397948,2315657014856,55.2,0,0,0,0,0,0,42.55762,15.27637,5,-0.66
RC-113,0_1_1,100980,10,83,5928381741836,5618585767180,2505076053968,58.7,0,0,0,0,0,0,41.04845,14.6745,5,-0.67
RH-108,0_0_0,36262,0,17,1182964599472,1182148532784,132800117984,32.6,0,0,0,0,0,0,43.36438,17.83366,2,-0.41
RB-113,0_1_1,97092,11,82,5536933333020,5282324136476,2290859193840,57.0,0,0,0,0,0,0,40.51845,15.01586,14,-1.01
RG-111,0_1_1,95904,11,83,5125339154684,4890568219900,2017890345488,53.4,0,0,0,0,0,0,42.8361,15.90519,68,-1.57
RG-110,0_1_1,93273,11,83,4713081174156,4520194605708,1788004452464,50.5,0,0,0,0,20000,1,42.79119,16.48011,124,1.88
RH-112,0_0_1,23598,1,31,393556618112,393556618112,96960736256,16.7,0,0,0,0,0,0,43.36438,15.67373,0,-0.06
RI-110,0_0_0,28484,0,18,158776821556,158776821556,0,5.6,0,0,0,0,0,0,43.83202,16.4837,1,-0.33
RG-112,0_1_1,98873,10,83,5344826587068,5070144372156,2159847913488,54.1,0,0,0,0,0,0,42.80017,15.38417,8,-0.82
RA-113,0_1_1,92016,10,77,5141607425324,4913994951468,2136275525104,55.9,0,0,0,0,0,0,40.15912,14.97993,10,-0.87
RH-107,0_0_0,26382,0,7,1325060521728,1324298498048,143621886680,50.2,0,0,0,0,0,0,43.36438,18.37365,1,-0.16
RD-114,0_1_1,103446,10,83,5974138270668,5654306906572,2526651949032,57.8,0,0,0,0,0,0,41.30896,14.49484,5,-0.66
QN-132,1_0_0,7519,0,2,3475795292160,3470484878336,1070513417728,462.3,0,0,0,0,0,0,34.05058,4.95473,0,-0.1
QP-132,0_0_0,15909,0,7,4525743318528,4500582080000,1737631374432,284.5,0,0,0,0,0,0,35.04771,4.94575,2,-0.39
QM-130,0_0_0,16631,0,6,4915223897088,4915223897088,1664373310976,295.5,0,0,0,0,0,0,33.50261,5.70033,2,-0.39
QQ-131,0_0_0,13887,0,6,3498228429312,3487594606080,1414192550688,251.9,0,0,0,0,0,0,35.39805,5.09846,1,-0.29
QO-130,1_0_0,550,0,1,267891714048,267891714048,113029067776,486.7,0,0,0,0,0,0,34.49974,5.70033,0,-0.0
